SalePrice,Order,Bsmt Qual,Exter Qual,Fireplace Qu,Functional,Garage Area,Garage Qual,Gr Liv Area,HouseAge,TotalPorchSF,Kitchen Qual,Land Contour,Lot Area,Lot Frontage,Lot Shape,Mas Vnr Area,Misc Val,NeighborhoodClass,Overall Cond,Pool QC,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RemodelAge,Total Bsmt SF,TotalBathrooms
256000,1403,3.0,0,3.0,6,529,3.0,1663,54,361,1,2,53227,88.1500015258789,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,14,1116.0,2.0
177000,1404,2.5,0,3.0,7,312,3.0,1357,49,163,4,3,11512,124.0,2,84.0,0,1,7,0,0.0,0.0,0.0,0.0,2,719.0,2.0
125600,1405,2.5,0,3.0,7,249,3.0,1079,60,135,0,3,5190,50.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,58,0.0,1.0
155000,1406,2.5,0,3.0,7,495,3.0,1094,55,287,0,3,10452,85.0,2,216.0,0,1,5,0,0.0,0.0,0.0,0.0,55,500.0,1.0
240000,1407,2.5,0,3.0,7,360,2.0,2358,100,701,0,2,45600,75.0,1,0.0,0,2,8,0,0.0,0.0,0.0,0.0,11,0.0,3.0
260000,1408,2.5,0,3.0,7,0,0.0,1518,68,39,-1,3,19550,85.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,1,1035.0,2.0
185000,1409,3.0,0,3.0,7,396,3.0,1674,90,252,0,3,21780,66.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,58,0.0,2.0
235000,1410,2.5,0,2.5,7,540,3.0,2108,73,90,1,3,13728,120.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,22,626.0,2.0
159900,1411,2.5,0,2.5,7,322,3.0,1509,52,734,1,3,9571,68.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,52,870.0,2.0
99600,1412,3.0,0,0.0,7,0,0.0,864,33,0,0,3,9350,50.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,33,864.0,2.0
134500,1413,2.5,1,0.0,7,280,3.0,1269,46,236,0,3,9360,50.0,3,216.0,0,1,8,0,0.0,0.0,0.0,0.0,7,324.0,1.5
119000,1414,2.5,0,0.0,7,384,3.0,1367,108,242,0,3,8405,50.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,58,632.0,2.0
107500,1415,3.0,0,0.0,7,0,0.0,1347,98,233,0,3,7000,70.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,17,969.0,2.0
125000,1416,2.5,0,0.0,7,240,3.0,1164,58,48,0,3,10880,68.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,58,1040.0,2.0
79000,1417,2.5,0,0.0,7,0,0.0,1096,84,136,0,3,9600,60.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,58,0.0,1.0
95000,1418,2.5,0,0.0,7,200,3.0,1111,67,48,0,3,9084,60.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,58,616.0,1.5
262280,1419,3.0,0,4.0,7,514,3.0,2329,18,313,1,3,11839,86.0,3,99.0,0,2,5,0,0.0,0.0,0.0,0.0,18,1085.0,3.5
260000,1420,3.0,1,2.5,7,614,3.0,2814,13,296,1,3,9771,70.66981506347656,0,190.0,0,2,5,0,0.0,0.0,0.0,0.0,6,779.0,3.0
226500,1421,3.0,1,2.5,7,534,3.0,1626,14,464,1,3,9938,80.0,3,251.0,0,2,5,0,0.0,0.0,0.0,0.0,14,1271.0,3.5
225000,1422,3.0,1,2.5,7,453,3.0,2200,15,266,1,3,14171,70.66981506347656,1,0.0,0,2,5,0,0.0,0.0,0.0,0.0,14,355.0,2.5
229000,1423,3.0,1,2.5,7,472,3.0,2037,12,133,1,3,10541,85.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,12,0.0,2.5
177439,1424,3.0,1,3.0,7,484,3.0,1356,1,124,1,3,10616,65.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
248500,1425,3.0,1,3.0,7,864,3.0,1615,1,198,1,3,9345,65.0,2,156.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.0
395039,1427,4.0,4,3.0,7,874,3.0,1766,0,252,4,3,11778,91.0,3,402.0,0,2,5,0,0.0,1.0,0.0,0.0,0,1153.0,3.5
228000,1428,3.0,1,2.5,7,678,3.0,2097,15,383,1,3,11228,59.0,1,0.0,0,2,5,0,0.0,0.0,0.0,0.0,15,581.0,3.0
225000,1429,3.0,1,2.0,7,811,3.0,1511,13,210,1,3,11454,70.66981506347656,1,302.0,0,2,5,0,0.0,0.0,0.0,0.0,13,770.0,3.0
195000,1430,3.0,0,3.0,7,438,3.0,1643,42,339,0,2,11500,88.1500015258789,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,42,985.0,3.0
200000,1431,3.0,0,0.0,7,603,3.0,1688,11,702,1,1,12798,79.0,2,0.0,400,2,5,0,0.0,0.0,0.0,0.0,11,462.0,3.5
155000,1432,3.0,0,0.0,7,528,3.0,990,14,168,0,2,9750,65.0,3,0.0,0,2,7,0,0.0,0.0,0.0,0.0,14,722.0,2.0
144000,1433,3.0,0,0.0,7,352,3.0,1099,13,278,1,3,9525,75.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,2,0.0,1.5
145000,1434,3.0,0,0.0,7,672,3.0,990,14,0,0,3,9245,57.0,1,0.0,0,2,5,0,0.0,0.0,0.0,0.0,13,686.0,1.5
226001,1435,3.0,0,2.5,7,558,3.0,1418,11,318,1,3,8696,71.33636474609375,2,150.0,0,2,5,0,0.0,0.0,0.0,0.0,10,1308.0,3.0
215700,1436,3.0,0,0.0,7,600,3.0,1771,11,96,1,3,13142,71.33636474609375,2,128.0,0,2,5,0,0.0,1.0,0.0,0.0,11,688.0,3.5
207500,1437,3.0,1,0.0,7,532,3.0,1652,8,70,1,3,8998,68.0,2,120.0,0,2,5,0,0.0,0.0,0.0,0.0,8,527.0,2.5
188000,1439,3.0,0,0.0,7,527,3.0,1724,10,275,1,3,8924,57.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,9,0.0,2.5
191000,1440,3.0,1,0.0,7,577,3.0,1479,9,145,1,3,9382,93.0,2,125.0,0,2,5,0,0.0,0.0,0.0,0.0,8,0.0,2.0
221000,1441,3.0,1,2.5,7,530,3.0,1494,6,228,1,3,12803,88.0,2,99.0,0,2,5,0,0.0,0.0,0.0,0.0,6,922.0,3.0
231500,1442,3.0,1,2.5,7,564,3.0,1792,7,341,1,3,12435,80.0,3,172.0,0,2,5,0,0.0,0.0,0.0,0.0,7,361.0,2.5
235000,1443,3.0,1,0.0,7,626,3.0,1823,8,228,1,3,12192,75.0,2,0.0,4500,2,5,0,0.0,0.0,0.0,0.0,7,663.0,3.5
223500,1444,3.0,1,2.5,7,608,3.0,1786,7,42,1,3,11250,68.0,2,162.0,0,2,5,0,0.0,0.0,0.0,0.0,6,486.0,3.5
130250,1445,3.0,0,0.0,7,308,3.0,938,33,145,0,3,9200,71.33636474609375,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,28,771.0,2.0
149900,1446,3.0,1,0.0,7,328,3.0,985,31,210,0,3,8385,65.0,3,220.0,0,2,8,0,0.0,0.0,0.0,0.0,31,595.0,2.0
158000,1447,3.0,0,0.0,7,528,3.0,1174,30,491,0,3,12250,71.33636474609375,2,180.0,0,2,6,0,0.0,0.0,0.0,0.0,30,781.0,2.0
147000,1448,3.0,0,0.0,7,576,3.0,1026,30,34,0,2,10970,71.33636474609375,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,30,940.0,2.0
163000,1450,2.5,0,0.0,5,440,3.0,1558,33,606,0,3,14330,40.0,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,7,684.0,3.0
110000,1451,3.0,0,0.0,7,280,3.0,924,33,0,0,3,7990,88.0,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,33,0.0,1.0
127000,1452,2.5,0,0.0,7,352,3.0,864,36,0,0,3,7180,60.0,2,0.0,0,2,7,0,0.0,0.0,0.0,0.0,36,390.0,1.0
124900,1453,2.5,0,0.0,7,352,3.0,780,36,196,0,2,7200,60.0,3,0.0,0,2,7,0,0.0,0.0,0.0,0.0,36,632.0,1.0
230000,1454,3.0,1,3.0,7,534,3.0,1795,6,330,1,3,9742,75.0,3,281.0,0,2,5,0,0.0,0.0,0.0,0.0,6,0.0,2.0
237000,1455,3.0,1,3.0,7,577,3.0,2031,6,211,1,3,9473,75.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,6,804.0,3.5
235000,1456,3.0,1,2.5,7,839,3.0,1865,8,184,1,3,10316,71.33636474609375,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,8,735.0,3.5
230500,1457,3.0,1,2.5,7,570,3.0,2161,7,84,1,3,10400,71.33636474609375,3,227.0,0,2,5,0,0.0,0.0,0.0,0.0,7,0.0,2.5
230000,1458,3.0,1,2.5,7,660,3.0,1852,9,330,1,3,9066,73.0,2,320.0,0,2,5,0,0.0,0.0,0.0,0.0,8,668.0,2.5
222500,1459,3.0,1,2.5,7,541,3.0,2031,10,276,1,3,11404,75.0,2,202.0,0,2,5,0,0.0,0.0,0.0,0.0,9,252.0,2.5
287000,1460,3.0,1,2.5,7,905,3.0,2263,7,234,1,3,9240,71.33636474609375,3,396.0,0,2,5,0,0.0,0.0,0.0,0.0,6,0.0,2.5
274000,1461,3.0,1,2.5,7,725,3.0,1947,7,284,1,3,9720,71.33636474609375,2,134.0,0,2,5,0,0.0,0.0,0.0,0.0,6,1194.0,3.5
300000,1462,4.0,1,3.0,7,715,3.0,1786,6,217,1,3,14860,71.33636474609375,1,240.0,0,2,5,0,0.0,0.0,0.0,0.0,5,1538.0,3.0
255900,1463,3.0,1,3.0,7,779,3.0,2290,6,0,1,3,11250,71.33636474609375,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,6,0.0,2.5
224900,1464,3.0,1,0.0,7,543,3.0,1768,5,63,1,3,8158,65.0,3,252.0,0,2,5,0,0.0,0.0,0.0,0.0,5,550.0,3.5
240000,1465,3.0,1,3.0,7,596,3.0,2327,5,57,1,3,10905,41.0,1,0.0,0,2,5,0,0.0,0.0,0.0,0.0,5,0.0,2.5
183000,1466,3.0,1,0.0,7,595,3.0,1640,5,45,1,3,7226,72.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,5,0.0,2.5
207000,1467,3.0,1,2.5,7,560,3.0,1764,9,149,1,3,11690,96.0,2,192.0,0,2,5,0,0.0,0.0,0.0,0.0,8,0.0,2.5
210000,1468,3.0,1,2.5,7,493,3.0,1908,14,277,1,3,8750,70.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,13,642.0,3.5
136500,1469,3.0,1,0.0,7,420,3.0,848,5,140,1,3,4435,37.0,3,170.0,0,2,5,0,0.0,0.0,0.0,0.0,5,686.0,2.0
145000,1470,3.0,1,0.0,7,420,3.0,848,4,140,1,3,4426,71.33636474609375,3,205.0,0,2,5,0,0.0,0.0,0.0,0.0,4,662.0,2.0
208900,1471,3.0,0,2.5,7,508,3.0,1493,11,179,1,3,13125,75.0,3,215.0,0,2,5,0,0.0,0.0,0.0,0.0,10,994.0,3.0
214000,1473,3.0,1,0.0,7,532,3.0,1536,6,266,1,3,9135,70.0,3,113.0,0,2,5,0,0.0,0.0,0.0,0.0,5,810.0,3.0
208500,1474,3.0,1,0.0,7,548,3.0,1710,5,61,1,3,8450,65.0,3,196.0,0,2,5,0,0.0,0.0,0.0,0.0,5,706.0,3.5
186500,1475,3.0,1,0.0,7,470,3.0,1445,4,35,1,3,9750,75.0,3,50.0,0,2,5,0,0.0,0.0,0.0,0.0,4,24.0,2.0
210000,1476,3.0,1,0.0,7,484,3.0,1436,4,237,1,3,8450,65.0,3,266.0,0,2,5,0,0.0,0.0,0.0,0.0,4,946.0,3.0
185900,1477,3.0,1,0.0,7,520,3.0,1582,4,45,1,3,8320,64.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,4,490.0,2.5
179900,1478,4.0,1,0.0,7,484,3.0,1234,1,30,1,3,11049,85.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.0
218836,1479,3.0,1,0.0,7,814,3.0,1564,1,24,1,3,11058,85.0,3,212.0,0,2,6,0,0.0,0.0,0.0,0.0,1,56.0,2.0
193000,1480,3.0,1,0.0,7,610,3.0,1361,1,50,1,3,9627,74.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,24.0,2.0
189000,1481,3.0,1,3.0,7,410,3.0,1456,3,54,1,3,8199,63.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,3,648.0,3.5
149300,1482,3.0,1,2.5,7,420,3.0,848,4,149,1,3,4426,71.33636474609375,3,147.0,0,2,5,0,0.0,0.0,0.0,0.0,4,697.0,2.0
141000,1483,3.0,1,2.5,7,420,3.0,848,4,149,1,3,4426,71.33636474609375,3,147.0,0,2,5,0,0.0,0.0,0.0,0.0,4,697.0,2.0
149000,1484,3.0,1,3.0,7,420,3.0,848,4,149,1,3,4438,71.33636474609375,3,205.0,0,2,5,0,0.0,0.0,0.0,0.0,4,662.0,2.0
144500,1485,3.0,1,3.0,7,420,3.0,848,4,140,1,3,4438,71.33636474609375,3,169.0,0,2,5,0,0.0,0.0,0.0,0.0,4,662.0,2.0
85000,1486,2.0,0,0.0,7,0,0.0,796,98,492,0,3,8777,67.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,58,0.0,1.0
145900,1487,2.5,0,0.0,7,0,0.0,2200,108,70,0,3,8777,67.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,5,1084.0,5.0
147500,1489,2.5,1,0.0,7,276,3.0,1256,43,804,0,3,9937,75.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,43,1120.0,2.5
135000,1491,2.5,0,1.5,7,480,3.0,1127,32,138,0,3,6500,65.0,3,84.0,0,1,6,0,0.0,0.0,0.0,0.0,32,1033.0,2.0
108000,1492,2.5,0,3.0,7,0,0.0,996,68,144,0,3,13907,63.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,39,290.0,2.0
137500,1493,3.0,0,0.0,7,588,3.0,1181,36,180,0,3,10012,90.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,36,1100.0,3.0
165400,1494,3.0,1,3.0,7,397,3.0,1656,5,306,1,3,6931,60.0,3,92.0,0,1,5,0,0.0,0.0,0.0,0.0,4,0.0,2.5
147000,1495,2.5,0,2.0,7,542,3.0,1117,31,292,0,3,9638,66.91011047363281,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,31,488.0,2.0
160500,1496,2.5,0,2.5,7,440,3.0,1398,32,0,0,3,7200,72.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,7,288.0,1.5
176000,1497,3.0,0,0.0,7,451,3.0,1132,3,316,1,3,7024,60.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,3,1024.0,2.5
284700,1498,0.0,0,3.0,7,624,3.0,3820,49,372,4,3,47007,123.0,2,0.0,0,1,7,0,0.0,0.0,0.0,0.0,12,0.0,0.0
148000,1500,3.0,0,0.0,7,525,3.0,1072,3,28,0,3,3675,35.0,3,80.0,0,1,5,0,0.0,0.0,0.0,0.0,3,459.0,2.0
82000,1501,0.0,0,0.0,7,0,0.0,1152,53,0,-1,3,6040,65.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,53,0.0,2.0
82000,1502,0.0,0,0.0,7,0,0.0,1152,53,0,0,3,6012,65.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,53,0.0,2.0
118000,1503,2.5,0,0.0,7,0,0.0,1440,53,0,-1,3,12108,92.0,3,270.0,0,1,4,0,0.0,0.0,0.0,0.0,53,133.0,2.0
82500,1504,0.0,0,0.0,7,0,0.0,1152,53,0,0,3,6845,74.0,3,58.0,0,1,5,0,0.0,0.0,0.0,0.0,53,0.0,2.0
91900,1505,2.5,0,0.0,7,0,0.0,784,53,112,0,3,6931,56.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,53,784.0,2.0
96000,1507,0.0,0,0.0,6,0,0.0,1137,61,0,0,3,8050,57.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,15,0.0,1.5
99000,1508,3.0,0,0.0,7,286,3.0,930,55,134,0,2,9520,68.0,3,115.0,3000,1,5,0,0.0,0.0,0.0,0.0,55,767.0,1.0
130500,1509,2.5,0,0.0,7,240,3.0,1200,62,0,0,3,11767,70.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,13,352.0,1.0
135000,1510,2.5,0,0.0,7,548,3.0,1470,54,156,0,3,8172,60.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,36,0.0,2.0
135500,1511,2.5,0,0.0,7,300,3.0,1393,53,386,0,3,16466,59.0,2,0.0,0,1,7,0,0.0,0.0,0.0,0.0,53,0.0,1.5
108000,1513,2.5,0,0.0,7,205,3.0,1292,85,183,1,3,5142,67.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,0,224.0,1.5
98000,1514,2.5,0,0.0,7,0,0.0,864,83,96,0,3,5604,67.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,58,468.0,2.0
67000,1515,2.5,0,0.0,7,0,0.0,864,94,100,0,3,8248,45.0,3,0.0,0,1,3,0,0.0,0.0,0.0,0.0,58,41.0,2.0
135900,1516,2.5,0,0.0,7,0,0.0,1716,96,184,-1,2,5687,55.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,8,210.0,3.0
140000,1517,2.5,0,0.0,7,400,3.0,1482,83,254,-1,3,12155,59.068180084228516,2,0.0,0,1,8,0,0.0,0.0,0.0,0.0,58,156.0,2.0
179500,1518,2.5,0,3.0,7,240,3.0,2192,69,286,1,2,8400,60.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,11,378.0,2.5
136500,1519,2.5,0,3.0,7,576,3.0,1694,83,470,0,2,8400,60.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,58,423.0,2.0
168000,1520,2.5,0,3.0,7,312,3.0,1424,87,90,0,3,7290,60.0,3,174.0,0,1,8,0,0.0,0.0,0.0,0.0,58,0.0,2.0
189000,1522,2.5,0,0.0,7,621,3.0,2601,87,484,0,3,9842,51.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,10,0.0,3.5
145000,1524,2.5,0,3.0,7,369,3.0,1316,82,192,0,2,8969,66.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,58,379.0,2.0
191000,1525,4.0,0,3.0,6,672,3.0,2555,86,431,0,2,11526,79.0,2,0.0,0,2,7,0,0.0,0.0,0.0,0.0,14,0.0,2.0
177000,1526,3.0,0,0.0,7,308,3.0,1680,93,160,0,3,15576,63.0,3,0.0,0,2,7,0,0.0,0.0,0.0,0.0,32,0.0,2.0
147500,1527,3.0,0,0.0,7,400,3.0,1264,94,424,0,3,15564,63.0,3,0.0,400,2,6,0,0.0,0.0,0.0,0.0,13,0.0,1.0
91000,1528,3.0,0,0.0,7,160,2.0,790,78,141,0,2,6292,52.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,58,384.0,1.0
231000,1529,2.0,1,3.0,7,180,3.0,1512,83,142,1,3,7609,54.0,3,0.0,0,2,9,0,0.0,0.0,0.0,0.0,11,406.0,3.0
115000,1530,2.5,0,0.0,2,240,3.0,1639,72,0,0,3,10480,51.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,58,0.0,1.0
138000,1531,2.5,0,3.0,7,599,3.0,1603,85,217,0,1,9650,69.9518051147461,2,0.0,0,2,3,0,0.0,0.0,0.0,0.0,58,0.0,1.0
149000,1532,3.0,0,3.0,7,270,3.0,1502,77,112,0,1,7200,60.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,8,0.0,1.5
188700,1533,2.5,0,3.0,7,240,3.0,1660,74,0,0,1,11988,74.0,2,0.0,0,2,7,0,0.0,0.0,0.0,0.0,13,326.0,1.5
198000,1534,2.5,0,3.0,5,240,3.0,1938,71,40,1,1,11700,69.9518051147461,2,0.0,0,2,6,0,0.0,0.0,0.0,0.0,13,606.0,2.0
110000,1535,2.5,0,0.0,7,225,3.0,1374,70,164,0,1,9260,69.9518051147461,2,0.0,0,2,4,0,0.0,0.0,0.0,0.0,58,0.0,1.0
104000,1536,2.5,0,2.5,7,344,3.0,1091,57,392,0,3,7801,79.0,2,88.0,0,2,5,0,0.0,0.0,0.0,0.0,57,500.0,1.5
257076,1537,2.5,0,3.0,7,786,2.0,1873,73,207,0,1,9670,100.0,2,40.0,0,2,6,0,0.0,0.0,0.0,0.0,58,210.0,1.5
381000,1538,2.5,0,3.0,7,1014,3.0,3447,73,326,1,3,14100,69.9518051147461,2,632.0,0,2,9,0,0.0,0.0,0.0,0.0,11,192.0,3.5
311500,1539,2.5,1,2.5,7,431,3.0,1954,69,269,1,3,15660,69.9518051147461,2,312.0,0,2,9,0,0.0,0.0,0.0,0.0,2,341.0,2.0
263400,1540,2.5,0,2.5,7,506,3.0,2161,58,96,1,2,12392,70.0,3,0.0,0,2,9,0,0.0,0.0,0.0,0.0,8,435.0,3.5
236500,1541,2.5,0,2.5,7,484,3.0,1898,52,275,0,3,26073,56.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,52,1116.0,2.5
224000,1542,2.5,1,3.0,7,924,3.0,1640,54,324,1,2,14778,69.9518051147461,2,72.0,0,2,7,0,0.0,1.0,0.0,0.0,2,728.0,2.0
116500,1543,3.0,0,2.5,7,462,3.0,1032,28,213,0,3,1879,24.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,28,366.0,1.0
151000,1544,3.0,0,2.5,7,452,3.0,1556,28,161,0,3,1950,24.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,28,693.0,3.5
126000,1545,2.5,0,0.0,7,195,3.0,919,82,116,0,3,7000,50.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,10,339.0,2.0
120000,1546,2.0,0,0.0,7,240,3.0,1090,68,0,0,3,6000,60.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,2,0.0,1.0
55000,1547,2.5,0,0.0,7,0,0.0,796,86,100,0,3,3636,40.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,58,0.0,1.0
120500,1548,2.5,1,0.0,7,432,3.0,816,78,96,0,3,5890,62.24137878417969,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,1,538.0,1.0
120500,1549,2.5,0,3.0,7,924,5.0,778,68,25,0,3,6900,71.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,53,528.0,1.0
119000,1550,3.0,0,0.0,7,0,0.0,1200,78,96,0,3,8155,58.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,58,0.0,1.0
126000,1551,3.0,-1,1.5,4,288,3.0,1656,41,280,0,3,6000,75.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,41,257.0,1.5
99500,1552,2.5,0,0.0,7,360,3.0,912,78,90,0,3,7392,60.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,13,0.0,1.0
165500,1553,2.5,0,0.0,7,356,3.0,1955,50,0,0,3,9000,75.0,3,162.0,0,1,5,0,0.0,0.0,0.0,0.0,50,330.0,2.0
89000,1555,1.5,0,0.0,7,185,2.0,1361,113,123,0,3,5280,60.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,58,0.0,1.0
40000,1556,2.5,0,0.0,7,250,3.0,1317,88,226,0,3,8500,50.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,58,0.0,1.0
80900,1557,1.5,0,0.0,7,195,1.0,1049,98,0,0,3,5150,52.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,8,0.0,1.0
81000,1558,2.5,-1,0.0,7,1248,3.0,894,73,20,0,2,18000,120.0,3,0.0,560,1,4,0,0.0,0.0,0.0,0.0,58,0.0,1.0
65000,1559,2.0,0,0.0,5,216,2.0,864,88,190,-1,2,9000,60.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,58,0.0,1.5
392500,1560,4.0,4,3.0,7,482,3.0,1652,0,368,1,1,5587,64.0,2,186.0,0,2,5,0,0.0,0.0,0.0,0.0,0,1480.0,3.5
294464,1561,4.0,4,3.0,7,525,3.0,1648,1,368,4,1,3843,44.0,2,186.0,0,2,5,0,0.0,0.0,0.0,0.0,0,1476.0,3.5
250000,1562,4.0,1,3.0,7,482,3.0,1646,4,336,4,1,3811,44.0,2,174.0,0,2,5,0,0.0,0.0,0.0,0.0,3,1474.0,3.5
275000,1563,4.0,1,3.0,7,482,3.0,1646,4,336,1,1,3842,44.0,2,174.0,0,2,5,0,0.0,0.0,0.0,0.0,3,1373.0,3.5
300000,1564,4.0,1,0.0,7,786,3.0,2032,12,238,1,3,23730,75.14444732666016,1,668.0,0,2,5,0,0.0,0.0,0.0,0.0,11,700.0,4.0
271000,1565,3.0,1,3.0,7,857,3.0,1689,6,209,1,3,13265,75.14444732666016,2,148.0,0,2,5,0,0.0,0.0,0.0,0.0,6,1218.0,3.0
213000,1566,3.0,0,2.5,7,816,3.0,1820,12,350,1,3,11050,75.14444732666016,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,11,0.0,2.5
171000,1567,2.5,0,1.5,7,358,3.0,1118,31,203,0,3,9880,76.0,3,0.0,0,2,6,3,0.0,0.0,0.0,0.0,31,522.0,2.0
171500,1568,2.5,0,2.0,7,473,3.0,1279,31,321,0,3,10125,75.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,31,920.0,2.5
228500,1570,3.0,0,2.5,7,432,3.0,1689,17,548,0,3,9990,74.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,17,1383.0,3.0
228950,1571,2.5,0,3.0,7,529,3.0,1786,43,670,0,1,164660,81.15789794921875,2,0.0,700,2,6,0,0.0,0.0,0.0,0.0,43,1396.0,4.0
241500,1572,3.0,1,2.5,7,512,3.0,1501,22,240,1,3,4084,42.0,2,340.0,0,2,6,0,0.0,0.0,0.0,0.0,22,893.0,3.0
294000,1574,4.0,1,0.0,7,788,3.0,1537,2,26,1,1,11563,74.0,2,258.0,0,2,5,0,0.0,0.0,0.0,0.0,1,1036.0,3.0
293077,1575,3.0,1,3.0,7,800,3.0,1646,1,236,1,1,9520,71.0,2,338.0,0,2,5,0,0.0,0.0,0.0,0.0,0,1513.0,3.0
264966,1576,3.0,1,3.0,7,612,3.0,1780,1,192,1,1,12852,107.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,770.0,3.5
172500,1577,3.0,0,0.0,7,400,3.0,1442,2,100,0,3,9802,73.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
167500,1578,3.0,0,0.0,7,400,3.0,1394,2,100,1,3,9735,73.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.5
218689,1579,3.0,1,0.0,7,666,3.0,1612,0,64,1,1,12018,81.0,2,60.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
150000,1580,3.0,0,2.5,7,438,3.0,1495,19,444,0,3,12890,75.0,2,128.0,0,2,5,0,0.0,0.0,0.0,0.0,19,0.0,2.0
184000,1581,3.0,0,2.5,5,616,3.0,1651,22,192,0,3,12416,47.0,2,132.0,0,2,5,0,0.0,0.0,0.0,0.0,22,1606.0,3.0
180000,1582,3.0,1,2.0,7,578,3.0,1256,22,282,1,3,18265,93.0,3,228.0,0,2,5,0,0.0,0.0,0.0,0.0,22,980.0,2.0
